# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Aug  5 01:27:36 2022
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%FALSE POSITIVE%')
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
#
kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss
7831363,,FALSE POSITIVE,0,1
4663185,,FALSE POSITIVE,0,0
5305471,,FALSE POSITIVE,1,0
5560830,,FALSE POSITIVE,1,0
8211824,,FALSE POSITIVE,0,1
5980800,,FALSE POSITIVE,0,1
9592850,,FALSE POSITIVE,0,1
6227560,,FALSE POSITIVE,0,1
5866104,,FALSE POSITIVE,0,1
8256044,,FALSE POSITIVE,0,1
8780968,,FALSE POSITIVE,0,1
6960446,,FALSE POSITIVE,0,1
8264097,,FALSE POSITIVE,0,1
9674592,,FALSE POSITIVE,1,0
9674592,,FALSE POSITIVE,1,0
10879213,,FALSE POSITIVE,0,1
5650314,,FALSE POSITIVE,0,0
6962901,,FALSE POSITIVE,0,1
8302302,,FALSE POSITIVE,0,1
10581918,,FALSE POSITIVE,1,0
3851949,,FALSE POSITIVE,0,1
9097892,,FALSE POSITIVE,0,1
4579313,,FALSE POSITIVE,0,1
11614528,,FALSE POSITIVE,0,0
8848288,,FALSE POSITIVE,0,1
6590307,,FALSE POSITIVE,0,0
5308419,,FALSE POSITIVE,0,1
6312521,,FALSE POSITIVE,0,1
4579321,,FALSE POSITIVE,0,1
1575690,,FALSE POSITIVE,0,1
4386047,,FALSE POSITIVE,0,1
5103998,,FALSE POSITIVE,0,1
9655858,,FALSE POSITIVE,0,1
10275880,,FALSE POSITIVE,0,1
2166200,,FALSE POSITIVE,0,1
3547315,,FALSE POSITIVE,0,1
6933781,,FALSE POSITIVE,0,1
6148271,,FALSE POSITIVE,0,0
5386904,,FALSE POSITIVE,0,0
2997178,,FALSE POSITIVE,0,0
8956206,,FALSE POSITIVE,0,0
8260198,,FALSE POSITIVE,0,1
10733174,,FALSE POSITIVE,0,1
8564976,,FALSE POSITIVE,0,1
7910148,,FALSE POSITIVE,0,1
12459731,,FALSE POSITIVE,0,1
4678875,,FALSE POSITIVE,0,1
7812175,,FALSE POSITIVE,0,1
7708193,,FALSE POSITIVE,0,1
5478083,,FALSE POSITIVE,0,0
10857342,,FALSE POSITIVE,0,1
5215700,,FALSE POSITIVE,0,1
8780959,,FALSE POSITIVE,0,1
5565486,,FALSE POSITIVE,0,1
8453214,,FALSE POSITIVE,0,1
8556077,,FALSE POSITIVE,0,0
7757698,,FALSE POSITIVE,1,0
8625821,,FALSE POSITIVE,0,1
8652999,,FALSE POSITIVE,0,0
12164770,,FALSE POSITIVE,0,0
9541322,,FALSE POSITIVE,0,0
10470616,,FALSE POSITIVE,0,0
10362031,,FALSE POSITIVE,0,0
6373680,,FALSE POSITIVE,0,0
10963242,,FALSE POSITIVE,0,0
9150827,,FALSE POSITIVE,0,0
9957351,,FALSE POSITIVE,1,0
5385575,,FALSE POSITIVE,1,0
5385697,,FALSE POSITIVE,1,0
5385697,,FALSE POSITIVE,1,0
8823833,,FALSE POSITIVE,0,1
5015913,,FALSE POSITIVE,0,1
5103942,,FALSE POSITIVE,0,1
8678664,,FALSE POSITIVE,0,1
8892721,,FALSE POSITIVE,0,0
9042357,,FALSE POSITIVE,0,1
9115681,,FALSE POSITIVE,0,0
10481045,,FALSE POSITIVE,0,0
8107034,,FALSE POSITIVE,0,0
3962751,,FALSE POSITIVE,0,0
8582291,,FALSE POSITIVE,0,0
5110683,,FALSE POSITIVE,0,0
7967861,,FALSE POSITIVE,0,0
8179325,,FALSE POSITIVE,0,0
5475494,,FALSE POSITIVE,0,1
9412445,,FALSE POSITIVE,0,0
7866914,,FALSE POSITIVE,0,1
6057684,,FALSE POSITIVE,0,1
5271608,,FALSE POSITIVE,0,0
5357470,,FALSE POSITIVE,0,1
5443775,,FALSE POSITIVE,0,0
5527172,,FALSE POSITIVE,0,1
7386391,,FALSE POSITIVE,0,0
5529643,,FALSE POSITIVE,0,1
9366989,,FALSE POSITIVE,0,1
9468717,,FALSE POSITIVE,0,1
9528420,,FALSE POSITIVE,0,1
9529744,,FALSE POSITIVE,1,0
9674608,,FALSE POSITIVE,0,1
8495415,,FALSE POSITIVE,0,0
10341905,,FALSE POSITIVE,0,0
10336927,,FALSE POSITIVE,0,0
12115188,,FALSE POSITIVE,0,1
9850957,,FALSE POSITIVE,0,0
12470954,,FALSE POSITIVE,0,0
11568224,,FALSE POSITIVE,1,0
7938883,,FALSE POSITIVE,1,0
4544571,,FALSE POSITIVE,0,1
3245661,,FALSE POSITIVE,0,1
5618071,,FALSE POSITIVE,0,0
6312534,,FALSE POSITIVE,0,1
6470917,,FALSE POSITIVE,0,0
7431709,,FALSE POSITIVE,0,1
6611330,,FALSE POSITIVE,0,1
6699368,,FALSE POSITIVE,0,0
9973855,,FALSE POSITIVE,0,0
10019399,,FALSE POSITIVE,0,1
7841368,,FALSE POSITIVE,0,0
10031707,,FALSE POSITIVE,0,1
10092312,,FALSE POSITIVE,0,1
10407054,,FALSE POSITIVE,0,0
10880007,,FALSE POSITIVE,0,0
8418129,,FALSE POSITIVE,0,0
6525185,,FALSE POSITIVE,0,0
10812504,,FALSE POSITIVE,0,0
8107115,,FALSE POSITIVE,0,0
10663411,,FALSE POSITIVE,0,0
10090219,,FALSE POSITIVE,0,1
9899217,,FALSE POSITIVE,0,1
6750902,,FALSE POSITIVE,0,1
5895588,,FALSE POSITIVE,0,0
6891366,,FALSE POSITIVE,0,1
7448023,,FALSE POSITIVE,0,0
6891637,,FALSE POSITIVE,0,0
6975615,,FALSE POSITIVE,0,0
7137725,,FALSE POSITIVE,0,0
10230571,,FALSE POSITIVE,0,0
10294613,,FALSE POSITIVE,0,1
7879648,,FALSE POSITIVE,0,1
10491044,,FALSE POSITIVE,0,0
10614012,,FALSE POSITIVE,0,1
10616415,,FALSE POSITIVE,0,1
6525193,,FALSE POSITIVE,0,0
6866251,,FALSE POSITIVE,0,0
7117710,,FALSE POSITIVE,1,0
5303557,,FALSE POSITIVE,0,0
10227863,,FALSE POSITIVE,1,0
7281668,,FALSE POSITIVE,0,0
9602562,,FALSE POSITIVE,0,0
10668665,,FALSE POSITIVE,0,1
10407020,,FALSE POSITIVE,0,0
7380829,,FALSE POSITIVE,1,0
7470491,,FALSE POSITIVE,0,0
7768952,,FALSE POSITIVE,0,1
8162790,,FALSE POSITIVE,0,0
9655129,,FALSE POSITIVE,0,1
9899483,,FALSE POSITIVE,0,1
7882360,,FALSE POSITIVE,0,0
10965740,,FALSE POSITIVE,0,1
11285136,,FALSE POSITIVE,0,1
11298815,,FALSE POSITIVE,0,0
11342573,,FALSE POSITIVE,0,1
4479633,,FALSE POSITIVE,0,0
4952341,,FALSE POSITIVE,0,1
8176019,,FALSE POSITIVE,0,0
5385491,,FALSE POSITIVE,1,0
5551504,,FALSE POSITIVE,0,0
6421503,,FALSE POSITIVE,0,0
7538434,,FALSE POSITIVE,1,0
10487119,,FALSE POSITIVE,0,1
10621666,,FALSE POSITIVE,0,1
10747439,,FALSE POSITIVE,0,0
10749128,,FALSE POSITIVE,0,0
10813841,,FALSE POSITIVE,0,0
10879656,,FALSE POSITIVE,0,1
12691412,,FALSE POSITIVE,0,0
5024482,,FALSE POSITIVE,0,0
8175131,,FALSE POSITIVE,0,0
7177766,,FALSE POSITIVE,1,0
5513897,,FALSE POSITIVE,0,1
10664416,,FALSE POSITIVE,0,1
11495766,,FALSE POSITIVE,0,0
7282154,,FALSE POSITIVE,1,0
3228988,,FALSE POSITIVE,0,1
2970804,,FALSE POSITIVE,0,1
7552701,,FALSE POSITIVE,0,0
7418173,,FALSE POSITIVE,0,1
3228804,,FALSE POSITIVE,0,1
11045383,,FALSE POSITIVE,0,1
11391667,,FALSE POSITIVE,0,1
11392017,,FALSE POSITIVE,0,0
3446451,,FALSE POSITIVE,0,1
6603756,,FALSE POSITIVE,0,1
8460600,,FALSE POSITIVE,0,1
12121470,,FALSE POSITIVE,0,0
3327993,,FALSE POSITIVE,0,0
5467124,,FALSE POSITIVE,0,1
7906739,,FALSE POSITIVE,0,1
2860114,,FALSE POSITIVE,0,0
8501062,,FALSE POSITIVE,0,0
7199644,,FALSE POSITIVE,0,1
11966253,,FALSE POSITIVE,0,0
10275805,,FALSE POSITIVE,0,1
5709889,,FALSE POSITIVE,0,0
3119256,,FALSE POSITIVE,0,0
9943435,,FALSE POSITIVE,0,1
2442359,,FALSE POSITIVE,0,0
7707742,,FALSE POSITIVE,0,1
2010191,,FALSE POSITIVE,1,0
5471675,,FALSE POSITIVE,0,1
8845574,,FALSE POSITIVE,0,1
2021440,,FALSE POSITIVE,0,1
3122985,,FALSE POSITIVE,0,1
3248019,,FALSE POSITIVE,0,1
3328026,,FALSE POSITIVE,0,0
7116024,,FALSE POSITIVE,1,0
2014991,,FALSE POSITIVE,0,1
12885212,,FALSE POSITIVE,0,0
5894073,,FALSE POSITIVE,0,0
10518424,,FALSE POSITIVE,0,1
4245933,,FALSE POSITIVE,0,0
7199724,,FALSE POSITIVE,1,0
12935144,,FALSE POSITIVE,0,0
6185496,,FALSE POSITIVE,0,0
12170648,,FALSE POSITIVE,0,1
7282168,,FALSE POSITIVE,0,0
9851943,,FALSE POSITIVE,0,1
2708420,,FALSE POSITIVE,0,0
3654950,,FALSE POSITIVE,0,1
3836453,,FALSE POSITIVE,0,1
3952651,,FALSE POSITIVE,0,0
3966262,,FALSE POSITIVE,0,1
4144231,,FALSE POSITIVE,0,1
9964670,,FALSE POSITIVE,0,0
6209798,,FALSE POSITIVE,0,1
6525249,,FALSE POSITIVE,0,0
6137681,,FALSE POSITIVE,0,1
9655419,,FALSE POSITIVE,0,1
5471690,,FALSE POSITIVE,1,0
5350447,,FALSE POSITIVE,0,1
7618364,,FALSE POSITIVE,1,0
4150390,,FALSE POSITIVE,0,1
4851464,,FALSE POSITIVE,0,1
4913000,,FALSE POSITIVE,0,0
4945877,,FALSE POSITIVE,0,0
5110423,,FALSE POSITIVE,0,0
2581191,,FALSE POSITIVE,0,0
7379385,,FALSE POSITIVE,0,1
6199702,,FALSE POSITIVE,0,0
6307083,,FALSE POSITIVE,0,1
6780158,,FALSE POSITIVE,0,0
7199756,,FALSE POSITIVE,1,0
7362696,,FALSE POSITIVE,0,1
3865595,,FALSE POSITIVE,0,1
9593528,,FALSE POSITIVE,0,1
5195945,,FALSE POSITIVE,0,0
5288577,,FALSE POSITIVE,0,0
11969988,,FALSE POSITIVE,0,1
8483258,,FALSE POSITIVE,1,0
4832225,,FALSE POSITIVE,1,0
7664272,,FALSE POSITIVE,1,0
5302006,,FALSE POSITIVE,0,0
5306720,,FALSE POSITIVE,0,1
5389540,,FALSE POSITIVE,0,0
5444384,,FALSE POSITIVE,0,1
5450814,,FALSE POSITIVE,0,1
7116519,,FALSE POSITIVE,0,0
9635510,,FALSE POSITIVE,0,0
8076630,,FALSE POSITIVE,0,0
4077901,,FALSE POSITIVE,0,1
10271691,,FALSE POSITIVE,0,0
10544677,,FALSE POSITIVE,0,0
7199883,,FALSE POSITIVE,1,0
8552587,,FALSE POSITIVE,1,0
6019872,,FALSE POSITIVE,0,1
4864734,,FALSE POSITIVE,0,1
8381693,,FALSE POSITIVE,1,0
4929299,,FALSE POSITIVE,0,1
10223615,,FALSE POSITIVE,0,0
3342463,,FALSE POSITIVE,0,0
6680177,,FALSE POSITIVE,0,0
5565497,,FALSE POSITIVE,0,0
5730389,,FALSE POSITIVE,0,0
5802478,,FALSE POSITIVE,0,1
5942093,,FALSE POSITIVE,0,1
5992270,,FALSE POSITIVE,0,0
7117126,,FALSE POSITIVE,0,0
4761060,,FALSE POSITIVE,0,0
5479802,,FALSE POSITIVE,0,0
5607631,,FALSE POSITIVE,0,0
4951249,,FALSE POSITIVE,0,0
9156585,,FALSE POSITIVE,0,0
3121340,,FALSE POSITIVE,0,1
5952366,,FALSE POSITIVE,0,1
5952366,,FALSE POSITIVE,0,0
6045250,,FALSE POSITIVE,1,0
5598595,,FALSE POSITIVE,0,1
6681233,,FALSE POSITIVE,0,0
7351237,,FALSE POSITIVE,0,0
7436215,,FALSE POSITIVE,0,0
9763754,,FALSE POSITIVE,0,0
10216045,,FALSE POSITIVE,0,0
8846163,,FALSE POSITIVE,0,0
12366681,,FALSE POSITIVE,0,0
1996399,,FALSE POSITIVE,0,0
2697169,,FALSE POSITIVE,0,0
8435247,,FALSE POSITIVE,0,1
8332986,,FALSE POSITIVE,0,1
6364327,,FALSE POSITIVE,0,0
6762829,,FALSE POSITIVE,0,1
7369865,,FALSE POSITIVE,0,1
7593110,,FALSE POSITIVE,0,1
7117147,,FALSE POSITIVE,1,0
6634133,,FALSE POSITIVE,0,0
7021534,,FALSE POSITIVE,0,0
9277210,,FALSE POSITIVE,0,0
9728465,,FALSE POSITIVE,0,0
7124026,,FALSE POSITIVE,0,0
7200485,,FALSE POSITIVE,1,0
4544572,,FALSE POSITIVE,1,0
5738634,,FALSE POSITIVE,0,0
10152836,,FALSE POSITIVE,0,1
10651816,,FALSE POSITIVE,1,0
6964043,,FALSE POSITIVE,0,1
3644523,,FALSE POSITIVE,1,0
11909686,,FALSE POSITIVE,0,1
6678383,,FALSE POSITIVE,0,0
12644769,,FALSE POSITIVE,0,1
6233890,,FALSE POSITIVE,0,0
7918172,,FALSE POSITIVE,1,0
8009496,,FALSE POSITIVE,1,0
8111919,,FALSE POSITIVE,0,0
8127586,,FALSE POSITIVE,0,0
7117485,,FALSE POSITIVE,0,0
2860793,,FALSE POSITIVE,0,0
3851130,,FALSE POSITIVE,0,1
7257363,,FALSE POSITIVE,0,0
11922722,,FALSE POSITIVE,0,1
7203326,,FALSE POSITIVE,0,0
8030339,,FALSE POSITIVE,0,1
9899414,,FALSE POSITIVE,0,0
5471059,,FALSE POSITIVE,0,1
7458309,,FALSE POSITIVE,1,0
7777372,,FALSE POSITIVE,0,0
7377200,,FALSE POSITIVE,1,0
6312314,,FALSE POSITIVE,0,0
6387969,,FALSE POSITIVE,0,0
6468337,,FALSE POSITIVE,0,1
10357040,,FALSE POSITIVE,0,0
10514429,,FALSE POSITIVE,0,0
8127607,,FALSE POSITIVE,0,1
8129042,,FALSE POSITIVE,0,0
8180020,,FALSE POSITIVE,0,1
8223328,,FALSE POSITIVE,0,1
8444552,,FALSE POSITIVE,0,1
6032517,,FALSE POSITIVE,0,0
4768846,,FALSE POSITIVE,0,1
8260234,,FALSE POSITIVE,0,0
7210749,,FALSE POSITIVE,0,0
9282769,,FALSE POSITIVE,1,0
7777416,,FALSE POSITIVE,0,1
7597005,,FALSE POSITIVE,0,1
5479717,,FALSE POSITIVE,0,1
3764714,,FALSE POSITIVE,1,0
11392618,,FALSE POSITIVE,0,0
4474645,,FALSE POSITIVE,0,1
4927315,,FALSE POSITIVE,0,1
4928119,,FALSE POSITIVE,0,1
10861608,,FALSE POSITIVE,0,0
10934313,,FALSE POSITIVE,1,0
7516809,,FALSE POSITIVE,0,0
6115516,,FALSE POSITIVE,0,0
5640511,,FALSE POSITIVE,0,0
7336093,,FALSE POSITIVE,0,0
10196493,,FALSE POSITIVE,0,0
7812455,,FALSE POSITIVE,0,1
9520443,,FALSE POSITIVE,0,1
10601465,,FALSE POSITIVE,0,0
7461307,,FALSE POSITIVE,0,1
7269881,,FALSE POSITIVE,0,1
10964265,,FALSE POSITIVE,0,0
8672910,,FALSE POSITIVE,0,0
3233043,,FALSE POSITIVE,0,0
7269493,,FALSE POSITIVE,0,0
8753896,,FALSE POSITIVE,0,0
11074835,,FALSE POSITIVE,0,0
10812504,,FALSE POSITIVE,0,0
9827149,,FALSE POSITIVE,0,0
7584650,,FALSE POSITIVE,0,0
9823564,,FALSE POSITIVE,0,0
9532424,,FALSE POSITIVE,0,0
9950316,,FALSE POSITIVE,0,0
6028860,,FALSE POSITIVE,0,1
6778019,,FALSE POSITIVE,0,1
4571536,,FALSE POSITIVE,0,1
3336283,,FALSE POSITIVE,1,0
5695904,,FALSE POSITIVE,0,1
1725415,,FALSE POSITIVE,0,0
11304987,,FALSE POSITIVE,0,1
11709423,,FALSE POSITIVE,0,1
8758136,,FALSE POSITIVE,0,0
10617638,,FALSE POSITIVE,0,0
12833566,,FALSE POSITIVE,0,0
9153554,,FALSE POSITIVE,0,0
8161830,,FALSE POSITIVE,0,0
6461850,,FALSE POSITIVE,0,1
7613246,,FALSE POSITIVE,0,0
11551715,,FALSE POSITIVE,0,0
6312171,,FALSE POSITIVE,0,0
10665043,,FALSE POSITIVE,0,0
7107561,,FALSE POSITIVE,0,1
11237332,,FALSE POSITIVE,0,0
8669092,,FALSE POSITIVE,1,0
7885494,,FALSE POSITIVE,0,1
5281714,,FALSE POSITIVE,1,0
5289857,,FALSE POSITIVE,0,0
5303185,,FALSE POSITIVE,1,0
5308777,,FALSE POSITIVE,0,0
5364090,,FALSE POSITIVE,1,0
5370944,,FALSE POSITIVE,1,0
6364143,,FALSE POSITIVE,1,0
6364307,,FALSE POSITIVE,0,0
6369548,,FALSE POSITIVE,1,0
3098843,,FALSE POSITIVE,0,0
3958301,,FALSE POSITIVE,1,1
5353137,,FALSE POSITIVE,0,0
4932689,,FALSE POSITIVE,0,0
3970397,,FALSE POSITIVE,1,0
3973549,,FALSE POSITIVE,0,1
4058169,,FALSE POSITIVE,0,1
4068391,,FALSE POSITIVE,1,0
5391911,,FALSE POSITIVE,0,0
5397106,,FALSE POSITIVE,1,0
5425908,,FALSE POSITIVE,1,0
5436415,,FALSE POSITIVE,1,0
6387887,,FALSE POSITIVE,1,0
6428602,,FALSE POSITIVE,1,0
6447372,,FALSE POSITIVE,1,0
6461675,,FALSE POSITIVE,1,0
3439096,,FALSE POSITIVE,0,0
3324644,,FALSE POSITIVE,1,0
1161949,,FALSE POSITIVE,1,0
4077252,,FALSE POSITIVE,0,1
4077767,,FALSE POSITIVE,1,0
4144238,,FALSE POSITIVE,0,0
4147171,,FALSE POSITIVE,1,0
4149060,,FALSE POSITIVE,1,0
4160006,,FALSE POSITIVE,0,1
5440435,,FALSE POSITIVE,1,0
5440472,,FALSE POSITIVE,1,0
5440651,,FALSE POSITIVE,0,1
5446961,,FALSE POSITIVE,1,0
5467126,,FALSE POSITIVE,0,1
6522124,,FALSE POSITIVE,1,0
6525196,,FALSE POSITIVE,0,1
6525398,,FALSE POSITIVE,1,0
6526377,,FALSE POSITIVE,1,0
1297263,,FALSE POSITIVE,1,0
1572948,,FALSE POSITIVE,0,0
1725193,,FALSE POSITIVE,0,1
1870398,,FALSE POSITIVE,0,1
4179201,,FALSE POSITIVE,1,0
4242806,,FALSE POSITIVE,1,0
4245861,,FALSE POSITIVE,0,0
4246343,,FALSE POSITIVE,1,0
4253860,,FALSE POSITIVE,0,1
4274816,,FALSE POSITIVE,1,0
5470851,,FALSE POSITIVE,1,0
5471108,,FALSE POSITIVE,1,0
5525484,,FALSE POSITIVE,1,0
5547424,,FALSE POSITIVE,1,0
6527229,,FALSE POSITIVE,0,1
6543674,,FALSE POSITIVE,0,1
6548429,,FALSE POSITIVE,1,0
6599305,,FALSE POSITIVE,1,0
6600515,,FALSE POSITIVE,1,0
6608090,,FALSE POSITIVE,1,0
2010607,,FALSE POSITIVE,1,0
2015013,,FALSE POSITIVE,0,0
2163226,,FALSE POSITIVE,1,0
2165352,,FALSE POSITIVE,1,0
2305255,,FALSE POSITIVE,1,0
2305543,,FALSE POSITIVE,0,1
4276114,,FALSE POSITIVE,0,1
4281023,,FALSE POSITIVE,1,0
4281700,,FALSE POSITIVE,1,0
4365461,,FALSE POSITIVE,0,1
4366923,,FALSE POSITIVE,0,1
4449752,,FALSE POSITIVE,1,0
4455763,,FALSE POSITIVE,0,1
5563057,,FALSE POSITIVE,0,1
5565261,,FALSE POSITIVE,0,1
5602409,,FALSE POSITIVE,1,0
5603270,,FALSE POSITIVE,1,0
5612111,,FALSE POSITIVE,1,0
5616628,,FALSE POSITIVE,1,0
5623137,,FALSE POSITIVE,1,0
6611779,,FALSE POSITIVE,1,0
6612411,,FALSE POSITIVE,1,0
6612973,,FALSE POSITIVE,1,0
6615600,,FALSE POSITIVE,0,0
6635813,,FALSE POSITIVE,1,0
6677415,,FALSE POSITIVE,1,0
2309910,,FALSE POSITIVE,1,0
2437209,,FALSE POSITIVE,0,1
2438406,,FALSE POSITIVE,1,0
2452289,,FALSE POSITIVE,0,0
2569488,,FALSE POSITIVE,0,0
4459503,,FALSE POSITIVE,1,0
4464689,,FALSE POSITIVE,1,0
4469825,,FALSE POSITIVE,1,0
4470888,,FALSE POSITIVE,1,0
5623839,,FALSE POSITIVE,1,0
5650420,,FALSE POSITIVE,0,1
5653152,,FALSE POSITIVE,0,1
5653163,,FALSE POSITIVE,0,1
5685113,,FALSE POSITIVE,1,0
5698524,,FALSE POSITIVE,1,0
6784887,,FALSE POSITIVE,0,1
6864891,,FALSE POSITIVE,0,1
7891264,,FALSE POSITIVE,1,0
6880123,,FALSE POSITIVE,1,0
6891512,,FALSE POSITIVE,0,1
2569516,,FALSE POSITIVE,1,0
2570432,,FALSE POSITIVE,0,0
2574543,,FALSE POSITIVE,0,1
2578811,,FALSE POSITIVE,0,0
7897936,,FALSE POSITIVE,1,0
2582800,,FALSE POSITIVE,1,0
2707916,,FALSE POSITIVE,0,0
2708270,,FALSE POSITIVE,0,1
4540508,,FALSE POSITIVE,1,0
4565943,,FALSE POSITIVE,1,0
4570555,,FALSE POSITIVE,0,0
4586482,,FALSE POSITIVE,1,0
4647949,,FALSE POSITIVE,1,0
4678873,,FALSE POSITIVE,0,1
4732015,,FALSE POSITIVE,1,0
5709014,,FALSE POSITIVE,1,0
5732636,,FALSE POSITIVE,1,0
5779606,,FALSE POSITIVE,1,0
5780194,,FALSE POSITIVE,1,0
5781991,,FALSE POSITIVE,1,0
5784803,,FALSE POSITIVE,1,0
5791713,,FALSE POSITIVE,1,0
6681473,,FALSE POSITIVE,1,0
6688318,,FALSE POSITIVE,1,0
6690523,,FALSE POSITIVE,1,0
6692742,,FALSE POSITIVE,1,0
6695801,,FALSE POSITIVE,0,1
6699562,,FALSE POSITIVE,0,1
6707260,,FALSE POSITIVE,1,0
6718474,,FALSE POSITIVE,1,0
2710101,,FALSE POSITIVE,1,0
2711123,,FALSE POSITIVE,0,1
2833632,,FALSE POSITIVE,1,0
2836076,,FALSE POSITIVE,1,0
2850321,,FALSE POSITIVE,1,0
2861126,,FALSE POSITIVE,1,0
2987433,,FALSE POSITIVE,0,1
4732137,,FALSE POSITIVE,1,0
4736439,,FALSE POSITIVE,1,0
4740375,,FALSE POSITIVE,1,0
4741777,,FALSE POSITIVE,1,0
4750406,,FALSE POSITIVE,1,0
5794687,,FALSE POSITIVE,1,0
5817712,,FALSE POSITIVE,1,0
5858519,,FALSE POSITIVE,0,1
5869272,,FALSE POSITIVE,1,0
5905728,,FALSE POSITIVE,0,0
6762188,,FALSE POSITIVE,0,1
6766583,,FALSE POSITIVE,1,0
6767337,,FALSE POSITIVE,0,0
3003673,,FALSE POSITIVE,1,0
3117115,,FALSE POSITIVE,1,0
3120397,,FALSE POSITIVE,0,0
3222680,,FALSE POSITIVE,0,1
4769799,,FALSE POSITIVE,0,1
4814168,,FALSE POSITIVE,1,0
4815612,,FALSE POSITIVE,0,1
4819158,,FALSE POSITIVE,1,0
5942112,,FALSE POSITIVE,1,0
5949765,,FALSE POSITIVE,1,0
5956038,,FALSE POSITIVE,1,0
5963591,,FALSE POSITIVE,1,0
6947062,,FALSE POSITIVE,1,0
6948815,,FALSE POSITIVE,0,1
6952570,,FALSE POSITIVE,1,0
7011044,,FALSE POSITIVE,1,0
7013635,,FALSE POSITIVE,1,0
3240049,,FALSE POSITIVE,0,1
3245638,,FALSE POSITIVE,1,0
3329985,,FALSE POSITIVE,1,0
3341760,,FALSE POSITIVE,0,1
3341982,,FALSE POSITIVE,1,0
4840327,,FALSE POSITIVE,0,1
4843751,,FALSE POSITIVE,1,0
4856592,,FALSE POSITIVE,1,0
4863260,,FALSE POSITIVE,0,0
4902673,,FALSE POSITIVE,1,0
4914399,,FALSE POSITIVE,0,0
5967194,,FALSE POSITIVE,1,0
5980354,,FALSE POSITIVE,1,0
5986270,,FALSE POSITIVE,0,1
5989391,,FALSE POSITIVE,1,0
3428359,,FALSE POSITIVE,1,0
3439031,,FALSE POSITIVE,0,1
3449540,,FALSE POSITIVE,0,1
3449870,,FALSE POSITIVE,1,0
4917357,,FALSE POSITIVE,1,0
4917658,,FALSE POSITIVE,1,0
4927738,,FALSE POSITIVE,1,0
4937140,,FALSE POSITIVE,1,0
4945035,,FALSE POSITIVE,0,1
6033602,,FALSE POSITIVE,1,0
6047853,,FALSE POSITIVE,0,0
3459529,,FALSE POSITIVE,1,0
3532510,,FALSE POSITIVE,1,0
3542117,,FALSE POSITIVE,0,0
3542928,,FALSE POSITIVE,1,0
3545749,,FALSE POSITIVE,1,0
3546821,,FALSE POSITIVE,1,0
4946581,,FALSE POSITIVE,0,1
4996558,,FALSE POSITIVE,0,1
5006817,,FALSE POSITIVE,1,0
5008775,,FALSE POSITIVE,1,0
5015027,,FALSE POSITIVE,1,0
5016163,,FALSE POSITIVE,0,1
5024476,,FALSE POSITIVE,1,0
6058896,,FALSE POSITIVE,1,0
6062298,,FALSE POSITIVE,1,0
6065010,,FALSE POSITIVE,1,0
6116605,,FALSE POSITIVE,1,0
6118840,,FALSE POSITIVE,1,0
6129632,,FALSE POSITIVE,1,0
3554819,,FALSE POSITIVE,1,0
3555178,,FALSE POSITIVE,1,0
3632330,,FALSE POSITIVE,1,0
3641216,,FALSE POSITIVE,1,0
3644399,,FALSE POSITIVE,1,0
3644649,,FALSE POSITIVE,1,0
5032842,,FALSE POSITIVE,1,0
5037742,,FALSE POSITIVE,0,1
5039053,,FALSE POSITIVE,1,0
5080565,,FALSE POSITIVE,1,0
5091808,,FALSE POSITIVE,1,0
6139220,,FALSE POSITIVE,0,1
6143819,,FALSE POSITIVE,1,0
6145939,,FALSE POSITIVE,0,1
6149980,,FALSE POSITIVE,1,0
6195792,,FALSE POSITIVE,1,0
3646515,,FALSE POSITIVE,1,0
3730176,,FALSE POSITIVE,1,0
3755522,,FALSE POSITIVE,0,0
5105886,,FALSE POSITIVE,1,0
5113146,,FALSE POSITIVE,0,1
5130563,,FALSE POSITIVE,0,0
5131276,,FALSE POSITIVE,0,1
5174677,,FALSE POSITIVE,0,1
6205384,,FALSE POSITIVE,1,0
6205405,,FALSE POSITIVE,1,0
6206470,,FALSE POSITIVE,0,0
6263468,,FALSE POSITIVE,1,0
6277594,,FALSE POSITIVE,0,1
3763724,,FALSE POSITIVE,1,0
3836450,,FALSE POSITIVE,0,0
3836509,,FALSE POSITIVE,0,0
3836522,,FALSE POSITIVE,0,0
3846515,,FALSE POSITIVE,0,0
5179609,,FALSE POSITIVE,0,1
5181086,,FALSE POSITIVE,1,0
5192660,,FALSE POSITIVE,1,0
5193813,,FALSE POSITIVE,1,0
5199426,,FALSE POSITIVE,0,1
5211631,,FALSE POSITIVE,1,0
6281127,,FALSE POSITIVE,1,0
6285906,,FALSE POSITIVE,1,0
6287131,,FALSE POSITIVE,1,0
6289459,,FALSE POSITIVE,1,0
6289897,,FALSE POSITIVE,0,0
6290467,,FALSE POSITIVE,1,0
6342980,,FALSE POSITIVE,1,0
4150611,,FALSE POSITIVE,1,0
4150611,,FALSE POSITIVE,0,1
4909707,,FALSE POSITIVE,1,0
